index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID
9135,Class2,1698647555.0,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,352,5,si6ymh6w7xbo2f40o0p8
9136,Class2,1697364036.0,Error1,0,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_gj1NLb4Jn7URf9K2kQPd,0,3,dgoapkg9vpnafks22kx4
9137,Class2,1700553792.0,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,344,2,x8hldszj3z40bgxl4mci
9138,Class2,1698739096.0,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_BXr9AIsPQhwNvyGdZL57,0,3,je7kqkmpwkosa7nkgfpx
9139,Class2,1701243910.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,312,3,3m4gx52iq3mwqdycm8mm
9140,Class2,1701250344.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_BXr9AIsPQhwNvyGdZL57,204,4,5mrih4nj5agvu67vao4m
9141,Class2,1698656400.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_m8vwGkEZc3TSW2xqYUoR,368,8,putb7ja6dwpdag4bwvnj
9142,Class2,1697014452.0,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,4,xy7cro773yqyoblucwkp
9143,Class2,1699076262.0,Partially_Correct,1,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,312,2,2jvnsh0veb6qnn3uv6i8
9144,Class2,1700900081.0,Error4,0,Question_Az73sM0rHfWVKuc4X2kL,Method_BXr9AIsPQhwNvyGdZL57,460,3,dgoapkg9vpnafks22kx4
9145,Class2,1696866149.0,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,452,4,putb7ja6dwpdag4bwvnj
9146,Class2,1698073090.0,Error5,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,0,--,si6ymh6w7xbo2f40o0p8
9147,Class2,1697123007.0,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_gj1NLb4Jn7URf9K2kQPd,192,4,99dj4o3b2f6m4jemke7d
9148,Class2,1696675552.0,Error1,0,Question_BW0ItEaymH3TkD6S15JF,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,6tq9irjllweqmqe4u7sf
9149,Class2,1700578902.0,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,476,3,putb7ja6dwpdag4bwvnj
9150,Class2,1696675539.0,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,320,6,x8hldszj3z40bgxl4mci
9151,Class2,1701859327.0,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_BXr9AIsPQhwNvyGdZL57,436,3,3m4gx52iq3mwqdycm8mm
9152,Class2,1697459370.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_gj1NLb4Jn7URf9K2kQPd,320,5,n8pe3tt7qmlgojwhhsj0
9153,Class2,1696777228.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,472,4,58n0dsxyyqnriomw67id
9154,Class2,1696660034.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,196,3,vrdxefyyyx3tkticfqnv
9155,Class2,1700731678.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,308,2,2zfdinkl7qrn0o62tlp4
9156,Class2,1699001938.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,332,2,dgoapkg9vpnafks22kx4
9157,Class2,1702641961.0,Absolutely_Error,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,344,2,9trgand057juzal1kecf
9158,Class2,1696677223.0,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_gj1NLb4Jn7URf9K2kQPd,320,12,58n0dsxyyqnriomw67id
9159,Class2,1696850719.0,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,316,3,99dj4o3b2f6m4jemke7d
9160,Class2,1701061648.0,Partially_Correct,1,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,316,3,58n0dsxyyqnriomw67id
9161,Class2,1701859978.0,Error4,0,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,448,4,58n0dsxyyqnriomw67id
9162,Class2,1702732241.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,196,2,58n0dsxyyqnriomw67id
9163,Class2,1697639780.0,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,340,5,ik7o5ykfnku0qp74sy1i
9164,Class2,1701252469.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,208,4,3m4gx52iq3mwqdycm8mm
9165,Class2,1703251135.0,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,328,3,99dj4o3b2f6m4jemke7d
9166,Class2,1701269744.0,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_5Q4KoXthUuYz3bvrTDFm,512,4,shtnl1wh1mconb8od5ko
9167,Class2,1696774380.0,Absolutely_Error,0,Question_tgOjrpZLw4RdVzQx85h6,Method_BXr9AIsPQhwNvyGdZL57,324,5,62olkigg7ntlaf6fzytl
9168,Class2,1701521973.0,Partially_Correct,2,Question_Az73sM0rHfWVKuc4X2kL,Method_gj1NLb4Jn7URf9K2kQPd,344,3,yyz9rmyzzdp52h0glddp
9169,Class2,1701311063.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_BXr9AIsPQhwNvyGdZL57,352,6,66f99grd556eyxjqk7pz
9170,Class2,1697627926.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,316,7,x8hldszj3z40bgxl4mci
9171,Class2,1703945724.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,3,2jvnsh0veb6qnn3uv6i8
9172,Class2,1700270216.0,Error1,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,pkjom9yr5m9690fg6wsi
9173,Class2,1699356169.0,Partially_Correct,2,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_m8vwGkEZc3TSW2xqYUoR,328,2,yyz9rmyzzdp52h0glddp
9174,Class2,1700729774.0,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,316,3,n8pe3tt7qmlgojwhhsj0
9175,Class2,1702646285.0,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,360,3,2jvnsh0veb6qnn3uv6i8
9176,Class2,1697640854.0,Error1,0,Question_NixCn84GdK2tySa5rB1V,Method_m8vwGkEZc3TSW2xqYUoR,0,2,2uxkhe454qk8jvk0ufvp
9177,Class2,1701436231.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,360,4,66f99grd556eyxjqk7pz
9178,Class2,1701439572.0,Partially_Correct,2,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,488,2,5mrih4nj5agvu67vao4m
9179,Class2,1698465270.0,Error1,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_m8vwGkEZc3TSW2xqYUoR,0,1,zyfp520tbnq5p2pvrkin
9180,Class2,1699354183.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_gj1NLb4Jn7URf9K2kQPd,352,7,zyfp520tbnq5p2pvrkin
9181,Class2,1696679677.0,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,320,8,zyfp520tbnq5p2pvrkin
9182,Class2,1702735544.0,Partially_Correct,2,Question_oCjnFLbIs4Uxwek9rBpu,Method_gj1NLb4Jn7URf9K2kQPd,320,2,2zfdinkl7qrn0o62tlp4
9183,Class2,1699458085.0,Error2,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,324,3,58n0dsxyyqnriomw67id
9184,Class2,1701171730.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,380,5,3qvqfnzdg358mord1cku
9185,Class2,1696669312.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,352,11,3m4gx52iq3mwqdycm8mm
9186,Class2,1702050796.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,332,2,dfnvtf7qbi2955rjeaqx
9187,Class2,1699420243.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,3,3qvqfnzdg358mord1cku
9188,Class2,1697629747.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,196,3,ugaiak78ggmnku4yndlt
9189,Class2,1701082662.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,336,8,je7kqkmpwkosa7nkgfpx
9190,Class2,1695988333.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,4,putb7ja6dwpdag4bwvnj
9191,Class2,1701143124.0,Partially_Correct,1,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,204,6,5mrih4nj5agvu67vao4m
9192,Class2,1703239980.0,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,328,3,pkjom9yr5m9690fg6wsi
9193,Class2,1702714777.0,Error1,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,0,2,58n0dsxyyqnriomw67id
9194,Class2,1699455813.0,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,312,2,dgoapkg9vpnafks22kx4
9195,Class2,1703986024.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,324,2,ef04ejvyvmh5votejbif
9196,Class2,1700291052.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,312,3,2jvnsh0veb6qnn3uv6i8
9197,Class2,1702390931.0,Partially_Correct,1,Question_oCjnFLbIs4Uxwek9rBpu,Method_gj1NLb4Jn7URf9K2kQPd,320,3,yyz9rmyzzdp52h0glddp
9198,Class2,1698547600.0,Error4,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,324,4,553l2g7kpifbvn82knxk
9199,Class2,1701335415.0,Error6,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,384,9,5mrih4nj5agvu67vao4m
9200,Class2,1702473937.0,Partially_Correct,2,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,3,shtnl1wh1mconb8od5ko
9201,Class2,1703261924.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,352,3,6tq9irjllweqmqe4u7sf
9202,Class2,1700749359.0,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,360,3,62olkigg7ntlaf6fzytl
9203,Class2,1700488116.0,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,344,7,bwvpzqnhh752noqjqj8d
9204,Class2,1697296856.0,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,204,5,rd32gyblqsfn03xatnmt
9205,Class2,1701436345.0,Partially_Correct,2,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,324,2,si6ymh6w7xbo2f40o0p8
9206,Class2,1700746746.0,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,320,3,3cic5ziycjx4ik4ll0v1
9207,Class2,1697160952.0,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,204,2,rd32gyblqsfn03xatnmt
9208,Class2,1696865377.0,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,192,4,p6cp3ogj6xy2riczfupv
9209,Class2,1697595091.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,0,2,bwvpzqnhh752noqjqj8d
9210,Class2,1697637741.0,Error2,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,320,4,dgoapkg9vpnafks22kx4
9211,Class2,1697784116.0,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_gj1NLb4Jn7URf9K2kQPd,360,5,awxiqzybhp95e08qx1h5
9212,Class2,1697195222.0,Error2,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,336,4,pkjom9yr5m9690fg6wsi
9213,Class2,1703911606.0,Error4,0,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,440,2,si6ymh6w7xbo2f40o0p8
9214,Class2,1696748369.0,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_5Q4KoXthUuYz3bvrTDFm,200,5,xy7cro773yqyoblucwkp
9215,Class2,1698506381.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,2,dfnvtf7qbi2955rjeaqx
9216,Class2,1696864428.0,Absolutely_Correct,1,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,196,5,bwvpzqnhh752noqjqj8d
9217,Class2,1698418821.0,Absolutely_Error,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,400,3,si6ymh6w7xbo2f40o0p8
9218,Class2,1698973330.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,4,2zfdinkl7qrn0o62tlp4
9219,Class2,1703380407.0,Error3,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,2,2zfdinkl7qrn0o62tlp4
9220,Class2,1696606018.0,Absolutely_Error,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_m8vwGkEZc3TSW2xqYUoR,188,6,zyfp520tbnq5p2pvrkin
9221,Class2,1701444439.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,356,3,xy7cro773yqyoblucwkp
9222,Class2,1697160928.0,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,0,1,xy7cro773yqyoblucwkp
9223,Class2,1699885680.0,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_BXr9AIsPQhwNvyGdZL57,344,6,3qvqfnzdg358mord1cku
9224,Class2,1696826233.0,Absolutely_Error,0,Question_tgOjrpZLw4RdVzQx85h6,Method_5Q4KoXthUuYz3bvrTDFm,192,5,4acutl013itvh9va99p7
9225,Class2,1700835570.0,Partially_Correct,1,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_5Q4KoXthUuYz3bvrTDFm,348,3,yyz9rmyzzdp52h0glddp
9226,Class2,1697207306.0,Absolutely_Error,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_5Q4KoXthUuYz3bvrTDFm,200,5,58n0dsxyyqnriomw67id
9227,Class2,1701874773.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,0,5,58n0dsxyyqnriomw67id
9228,Class2,1699275820.0,Absolutely_Correct,3,Question_Jr4Wz5jLqmN01KUwHa7g,Method_m8vwGkEZc3TSW2xqYUoR,328,7,zyfp520tbnq5p2pvrkin
9229,Class2,1703333307.0,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,5,ik7o5ykfnku0qp74sy1i
9230,Class2,1698741109.0,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,p6cp3ogj6xy2riczfupv
9231,Class2,1702978856.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,308,4,shtnl1wh1mconb8od5ko
9232,Class2,1703913259.0,Error2,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,476,2,99dj4o3b2f6m4jemke7d
9233,Class2,1696667724.0,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_m8vwGkEZc3TSW2xqYUoR,200,3,2uxkhe454qk8jvk0ufvp
9234,Class2,1700270262.0,Error1,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,yyz9rmyzzdp52h0glddp
9235,Class2,1696517589.0,Error2,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_gj1NLb4Jn7URf9K2kQPd,316,6,shtnl1wh1mconb8od5ko
9236,Class2,1702558432.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,340,4,66f99grd556eyxjqk7pz
9237,Class2,1697299553.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,3,9trgand057juzal1kecf
9238,Class2,1696670069.0,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_BXr9AIsPQhwNvyGdZL57,192,5,2jvnsh0veb6qnn3uv6i8
9239,Class2,1701506475.0,Error2,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,312,3,99dj4o3b2f6m4jemke7d
9240,Class2,1703055837.0,Partially_Correct,1,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,500,3,pkjom9yr5m9690fg6wsi
9241,Class2,1695988333.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,4,pkjom9yr5m9690fg6wsi
9242,Class2,1696605395.0,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_gj1NLb4Jn7URf9K2kQPd,204,4,dfnvtf7qbi2955rjeaqx
9243,Class2,1702729974.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,388,3,bwvpzqnhh752noqjqj8d
9244,Class2,1703065622.0,Absolutely_Error,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,3,xy7cro773yqyoblucwkp
9245,Class2,1696302412.0,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,awxiqzybhp95e08qx1h5
9246,Class2,1698739268.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,480,3,9trgand057juzal1kecf
9247,Class2,1696866202.0,Error2,0,Question_BW0ItEaymH3TkD6S15JF,Method_5Q4KoXthUuYz3bvrTDFm,192,5,awxiqzybhp95e08qx1h5
9248,Class2,1698233269.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,316,3,x8hldszj3z40bgxl4mci
9249,Class2,1703942184.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,320,2,dfnvtf7qbi2955rjeaqx
9250,Class2,1701960101.0,Error3,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,468,3,putb7ja6dwpdag4bwvnj
9251,Class2,1698656889.0,Error3,0,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,480,7,x8hldszj3z40bgxl4mci
9252,Class2,1697014140.0,Error1,0,Question_fZrP3FJ4ebUogW9V7taS,Method_BXr9AIsPQhwNvyGdZL57,0,1,awxiqzybhp95e08qx1h5
9253,Class2,1697196009.0,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,196,4,vrdxefyyyx3tkticfqnv
9254,Class2,1699164842.0,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,328,2,ef04ejvyvmh5votejbif
9255,Class2,1701312208.0,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,380,3,ef04ejvyvmh5votejbif
9256,Class2,1697802136.0,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_BXr9AIsPQhwNvyGdZL57,320,3,9trgand057juzal1kecf
9257,Class2,1701439224.0,Partially_Correct,1,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,316,2,4acutl013itvh9va99p7
9258,Class2,1696599156.0,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_gj1NLb4Jn7URf9K2kQPd,324,5,6tq9irjllweqmqe4u7sf
9259,Class2,1698653384.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_Cj9Ya2R7fZd6xs1q5mNQ,384,7,3m4gx52iq3mwqdycm8mm
9260,Class2,1700455943.0,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,376,4,p6cp3ogj6xy2riczfupv
9261,Class2,1701170495.0,Error1,0,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,0,3,xy7cro773yqyoblucwkp
9262,Class2,1701880790.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,0,4,x8hldszj3z40bgxl4mci
9263,Class2,1697636754.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,348,4,9trgand057juzal1kecf
9264,Class2,1700731590.0,Error1,0,Question_lU2wvHSZq7m43xiVroBc,Method_m8vwGkEZc3TSW2xqYUoR,0,4,p6cp3ogj6xy2riczfupv
9265,Class2,1703082359.0,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,332,3,5mrih4nj5agvu67vao4m
9266,Class2,1701256900.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,372,5,ugaiak78ggmnku4yndlt
9267,Class2,1699189076.0,Error2,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_5Q4KoXthUuYz3bvrTDFm,328,6,3qvqfnzdg358mord1cku
9268,Class2,1696667729.0,Partially_Correct,1,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,324,4,2zfdinkl7qrn0o62tlp4
9269,Class2,1696517286.0,Absolutely_Error,0,Question_fZrP3FJ4ebUogW9V7taS,Method_m8vwGkEZc3TSW2xqYUoR,196,3,shtnl1wh1mconb8od5ko
9270,Class2,1700729501.0,Partially_Correct,2,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,328,3,putb7ja6dwpdag4bwvnj
9271,Class2,1701614920.0,Error2,0,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,348,4,62olkigg7ntlaf6fzytl
9272,Class2,1702479614.0,Partially_Correct,2,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,380,2,awxiqzybhp95e08qx1h5
9273,Class2,1701352118.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,640,6,2jvnsh0veb6qnn3uv6i8
9274,Class2,1696778705.0,Error1,0,Question_BW0ItEaymH3TkD6S15JF,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,3m4gx52iq3mwqdycm8mm
9275,Class2,1697292401.0,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,348,4,4acutl013itvh9va99p7
9276,Class2,1697015132.0,Error1,0,Question_BW0ItEaymH3TkD6S15JF,Method_5Q4KoXthUuYz3bvrTDFm,0,5,553l2g7kpifbvn82knxk
9277,Class2,1702714682.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,372,3,58n0dsxyyqnriomw67id
9278,Class2,1697030506.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_5Q4KoXthUuYz3bvrTDFm,0,3,2uxkhe454qk8jvk0ufvp
9279,Class2,1701334702.0,Partially_Correct,2,Question_lU2wvHSZq7m43xiVroBc,Method_gj1NLb4Jn7URf9K2kQPd,352,5,5mrih4nj5agvu67vao4m
9280,Class2,1702997828.0,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,344,3,x8hldszj3z40bgxl4mci
9281,Class2,1701000937.0,Absolutely_Correct,3,Question_62XbhBvJ8NUSnApgDL94,Method_5Q4KoXthUuYz3bvrTDFm,488,2,2zfdinkl7qrn0o62tlp4
9282,Class2,1700292331.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,328,3,dfnvtf7qbi2955rjeaqx
9283,Class2,1698904989.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,328,3,553l2g7kpifbvn82knxk
